Code service CH;Reference document;1 Articles CGI;2 Articles CGI;3 Articles CGI;4 Articles CGI;5 Articles CGI;No disposition;Date mutation;Nature mutation;Valeur fonciere;No voie;B/T/Q;Type de voie;Code voie;Voie;Code postal;Commune;Code departement;Code commune;Prefixe de section;Section;No plan;No Volume;1er lot;Surface Carrez du 1er lot;2eme lot;Surface Carrez du 2eme lot;3eme lot;Surface Carrez du 3eme lot;4eme lot;Surface Carrez du 4eme lot;5eme lot;Surface Carrez du 5eme lot;Nombre de lots;Code type local;Type local;Identifiant local;Surface reelle bati;Nombre pieces principales;Nature culture;Nature culture speciale;Surface terrain;Code parcelle;Code INSEE;Section prefixe;groupe
"None";"None";"None";"None";"None";"None";"None";"000001";"2018-01-09";"Vente";"360000";"None";"None";"RTE";"0690";"DE CHOISY";"60200";"COMPIEGNE";"60";"159";"None";"CH";"9";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"0";"None";"None";"None";"None";"None";"S";"None";"2531";"60159000CH0009";"60159";"000CH";0
"None";"None";"None";"None";"None";"None";"None";"000001";"2018-01-09";"Vente";"360000";"101";"None";"RTE";"0690";"DE CHOISY";"60200";"COMPIEGNE";"60";"159";"None";"CH";"29";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"0";"None";"None";"None";"None";"None";"S";"None";"8";"60159000CH0029";"60159";"000CH";0
"None";"None";"None";"None";"None";"None";"None";"000001";"2018-01-09";"Vente";"360000";"101";"None";"RTE";"0690";"DE CHOISY";"60200";"COMPIEGNE";"60";"159";"None";"CH";"30";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"0";"None";"None";"None";"None";"None";"S";"None";"13531";"60159000CH0030";"60159";"000CH";0
"None";"None";"None";"None";"None";"None";"None";"000001";"2018-01-09";"Vente";"360000";"None";"None";"RTE";"0690";"DE CHOISY";"60200";"COMPIEGNE";"60";"159";"None";"CH";"33";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"0";"None";"None";"None";"None";"None";"S";"None";"2487";"60159000CH0033";"60159";"000CH";0
"None";"None";"None";"None";"None";"None";"None";"000001";"2018-01-09";"Vente";"360000";"None";"None";"RTE";"0690";"DE CHOISY";"60200";"COMPIEGNE";"60";"159";"None";"CH";"35";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"None";"0";"None";"None";"None";"None";"None";"S";"None";"874";"60159000CH0035";"60159";"000CH";0
